,tract,entropy_index_9,entropy_index_0,entropy_index_1,inc_9,rent_9,inc_0,rent_0,inc_1,rent_1,r_units_9,r_units_0,r_units_1,ratio_rent_inc_9,ratio_rent_inc_0,ratio_rent_inc_1,entropy_9_0,rent_9_0,inc_9_0,rent_units_9_0,rent_burden_9_0,entropy_0_1,rent_0_1,inc_0_1,rent_units_0_1,rent_burden_0_1,rich_9,rich_0,rich_1,rich_all
1697,36081056000,0.8110245042860652,0.8911071821414737,0.9022713285380957,0.2698307609550213,0.727710843373494,0.20220085425126771,0.2779623477297896,0.2835968011132325,0.43050847457627117,0.011119759813188036,0.01608368012597008,0.013819856952357861,0.17481937185656568,0.23438398073664488,0.08951395746823082,0.23845543160272725,0.07010914278361882,0.052556140333832144,0.13275461506533118,0.30159025505438225,0.34347108925923286,0.25695644880291524,0.34489904401887145,0.008374425035508424,0.1611101377010074,2.0,2.0,2.0,2.0
1698,36081056200,0.7644363089743242,0.5642377532675741,0.8952441403056466,0.3011889491179432,0.7313253012048193,0.29748353567445873,0.3554817275747508,0.26564758406189043,0.38587570621468925,0.008117424663627266,0.008547969857158924,0.008485877076009214,0.15165327286970395,0.19352444822069093,0.08647404887919266,0.14410506225107095,0.11509022233838323,0.08496071367655225,0.09194058133189417,0.28506194808434543,0.5308569818872133,0.17910698128361277,0.22026819490709404,0.010831199943631539,0.18791009000379927,1.0,1.0,2.0,1.0
1699,36081056400,0.8874323991228513,0.7706254881535909,0.824801588414336,0.258306781975421,0.4686746987951807,0.27803669493130223,0.30564784053156147,0.25390646031003195,0.6090395480225989,0.03191371066384966,0.03329209312788213,0.030427930658261607,0.11066928453685675,0.178022569843004,0.1453904429146089,0.1773859573376369,0.18087254431406297,0.09851542719745036,0.08557428472254909,0.34235779093640556,0.3632356544956482,0.33363203839625766,0.2250745626687398,0.008039390157927952,0.33600413386584005,2.0,1.0,2.0,2.0
1700,36081056500,0.9796585947801266,0.8242108293816844,0.8859457635202264,0.1863422573481745,0.6228915662650603,0.11280956088118332,0.3167220376522702,0.15193055549803486,0.6661016949152543,0.014789280551540086,0.02418175683275222,0.030549157473633168,0.2323756279416124,0.4595582001190972,0.264228653564977,0.16959978446243176,0.12502795308731027,0.038553230301800336,0.1525541564065143,0.46078525252560976,0.3657444742872426,0.3537538249514832,0.3073937511898193,0.011527350447424665,0.25876312678623653,3.0,3.0,3.0,3.0
1701,36081056600,0.7340752555001953,0.8530975898297547,0.808934738494037,0.2906925421718321,0.4987951807228916,0.23995833947019587,0.3117386489479513,0.3291614725481345,0.47627118644067795,0.014789280551540086,0.020132718479361152,0.015759485998302826,0.09917510743494114,0.2172310689620712,0.08290796502152704,0.25372186715186906,0.17113566531815155,0.06239903915669841,0.12256650155967386,0.44153451389038634,0.3194386123969182,0.255133393815064,0.3429389253801755,0.007360581754508353,0.16098603124818825,1.0,2.0,1.0,1.0
1702,36081056700,0.8933499074221908,0.7795491032319415,0.9578470042141066,0.2640515303237197,0.4734939759036145,0.2687261977402319,0.32281284606866,0.20648225992818656,0.5446327683615819,0.058489936617369065,0.06276009447756158,0.07576675960722512,0.10830114472558748,0.1971478367684133,0.16185095083983853,0.17850265291959602,0.1924705385767782,0.09018914011525601,0.08805083656536239,0.3807687628390463,0.4206742111089536,0.2830042121142643,0.1862923199773314,0.01040781016354683,0.34362831542764954,2.0,1.0,2.0,2.0
1703,36081056800,0.8203579370090388,0.8501706951551481,0.9460735388567725,0.2846926249293113,0.5433734939759036,0.23069518379026657,0.34053156146179403,0.2290409551932212,0.5045197740112994,0.06549538529967752,0.08255539309414014,0.07988847132985817,0.1143247054580858,0.24891952277585258,0.13454149657955392,0.22207898111320992,0.17279856969300778,0.060487332642734724,0.10895069031597775,0.45189973822100044,0.3800977534531911,0.24829288790839382,0.24370456236798033,0.008061391804717294,0.23160869528011743,2.0,2.0,2.0,2.0
1704,36081057700,0.971528007792335,0.9593994154234796,0.9440116983152466,0.22988648432435416,0.41566265060240964,0.1891188166726282,0.29069767441860467,0.15599335705026526,0.5045197740112994,0.10419214944957189,0.10819930266561692,0.11310461874166565,0.11463358528799762,0.2631416087627329,0.1987575070912113,0.20972052258059726,0.19652723544832518,0.06464057096356213,0.08372223770519854,0.47463951118458847,0.33319186505923176,0.2888827607942011,0.19881989479853523,0.00871599518236385,0.32948783116447655,2.0,2.0,3.0,2.0
1705,36081057900,0.8930864457277048,0.8409461515834901,0.7636843162948752,0.18103888222231418,0.3373493975903614,0.20083321059608222,0.29844961240310075,0.09663338289316199,0.46214689265536724,0.051929278327588126,0.05185018558092453,0.057219056855376406,0.12887797378366192,0.25336943891208935,0.28079633121708425,0.19709147157790427,0.25569610953387634,0.10575276466536226,0.07984169819862341,0.4202017472719907,0.30465559549733434,0.258004355551052,0.11280005577418745,0.009521532702452979,0.48544647299502214,3.0,2.0,4.0,3.0
1706,36081058000,0.6496017891742246,0.8507623192410002,0.8384380002278287,0.3566778389263596,0.691566265060241,0.2452185073747554,0.3233665559246955,0.32550453700214116,0.5790960451977402,0.020571555654397864,0.033517039703070524,0.027882167535458843,0.10985383433209409,0.2201422064899733,0.10404867185645984,0.2886116556282906,0.10739343592370715,0.040665355332517354,0.15133331860631224,0.4159510317159031,0.333177688834933,0.3008667483626087,0.3320419723911017,0.007275616914486183,0.20008562827203985,1.0,2.0,1.0,1.0
