,tract,entropy_index_9,entropy_index_0,entropy_index_1,inc_9,rent_9,inc_0,rent_0,inc_1,rent_1,r_units_9,r_units_0,r_units_1,ratio_rent_inc_9,ratio_rent_inc_0,ratio_rent_inc_1,entropy_9_0,rent_9_0,inc_9_0,rent_units_9_0,rent_burden_9_0,entropy_0_1,rent_0_1,inc_0_1,rent_units_0_1,rent_burden_0_1
362,36047005400,0.8640703726506229,0.7916100881112573,0.826914194058888,0.2574723107267486,0.46265060240963857,0.24553411744902898,0.3300110741971207,0.2837044798495811,0.5514124293785311,0.14177693761814744,0.14756495332358566,0.14425991029215662,0.10948972780551677,0.22456578012137512,0.11601524812603872,0.19025949257941777,0.2041420775635701,0.08149413516632724,0.08383147045864363,0.4244882798488038,0.3542401484658335,0.28064703648793976,0.2871294067987985,0.008010540888141442,0.2193163567852899
363,36047005601,0.7782659440683082,0.749684090859149,0.7379174762209544,0.28256851629632695,0.41807228915662653,0.2724924779598965,0.34828349944629017,0.25997788444414993,0.5468926553672316,0.12743244745913487,0.1207963108761669,0.09892108134319312,0.08245933746200496,0.21053100986297218,0.12696961292313366,0.2026651597210735,0.24632656356725802,0.08217876295130719,0.07343527835662216,0.48396644666460137,0.3320656053827105,0.2640748778375799,0.23574551889516498,0.0065532761013011006,0.25490264064626406
364,36047005602,0.7790930069935593,0.8208080230316129,0.9418782406556075,0.316071502462035,0.38795180722891565,0.1661739642729396,0.33056478405315615,0.21593728127756678,0.4378531073446328,0.06516179250528188,0.0714205376223147,0.06679597526972966,0.059446656368788105,0.33900102133363863,0.124730925881263,0.22623765305412566,0.25034275222271535,0.019022838699121636,0.09052884318940532,0.8760474808240204,0.392253844437147,0.22080838323353297,0.31228963444645336,0.007807644666287474,0.15450090912816186
365,36047005800,0.8676724330972788,0.8613195739730934,0.9237516824425137,0.23365194962828098,0.41686746987951806,0.20373682327939907,0.3106312292358804,0.23852496697161837,0.48700564971751414,0.12943400422550874,0.13732988415251376,0.14486604436901443,0.11223775182753602,0.25962086991524214,0.12423710603771894,0.2107429025940167,0.21358714579649812,0.07120738768280761,0.08614171361143545,0.47589517599245446,0.36539008264332606,0.2618916302732881,0.28668202579801166,0.008754365834754481,0.20454397432469293
366,36047005900,0.6476883489877605,0.7041227408027209,0.7043502098102288,0.10701921352808927,0.3819277108433735,0.05941885664990427,0.17220376522702105,0.1959835831341967,0.6090395480225989,0.03191371066384966,0.035878978742548646,0.06461389259304158,0.2660851002763243,0.44625444393206576,0.19022503963011209,0.2331269290446247,0.10516265515111047,0.04503701078963494,0.0945940537586692,0.39318689686122,0.3373737834636275,0.5289364063634745,0.6050611739975518,0.016192184375281058,0.18352471969208184
367,36047006000,0.8285729907781414,0.8802317393323562,0.7338613094270745,0.2464931518185956,0.5,0.21159025396090644,0.3167220376522702,0.36209045842151255,0.5112994350282486,0.08918047370176804,0.08761669103587898,0.09201115286701418,0.12816715532320294,0.25416314030206455,0.07942145857041247,0.22903144419369645,0.17448660714159628,0.06874385892714163,0.07753541191993951,0.4232196929061908,0.2769844157908883,0.2701585780610604,0.42507467257586395,0.008818445267689988,0.13009970324953787
368,36047006200,0.89764781224708,0.9209086721730777,0.8739639958312282,0.2251348257265417,0.3819277108433735,0.15785237864792645,0.29955703211517165,0.32027383530951425,0.5101694915254237,0.10396975425330812,0.10977392869193567,0.11019517517274821,0.10733643191307655,0.32452082474091243,0.09249848138554244,0.219825969283743,0.22528970901171314,0.048307039919526354,0.08567451829983615,0.602894179157251,0.3199037604392077,0.2841206888282931,0.48425027315503133,0.008321115198990328,0.115306377751894
369,36047006300,0.8664624426666419,0.6643005148447169,0.6071282058010055,0.23492089764279114,0.5795180722891566,0.2954373303595851,0.41362126245847175,0.3766146633589968,0.8610169491525423,0.0696096964305571,0.07625688898886515,0.07782761546854164,0.16201642462772428,0.23078707497106538,0.13489557389904427,0.15026238292435984,0.20912750950056674,0.12409386850930239,0.0904091050195501,0.31826797069689744,0.3069009993960598,0.35953988770698636,0.32305411549946456,0.008585257247260116,0.24933024670847614
370,36047006400,0.9132128183347491,0.7684927247617314,0.9317988766717652,0.22100384822278313,0.4771084337349398,0.2644181202263976,0.32170542635658916,0.19708936092669976,0.496045197740113,0.11108640053374848,0.11922168484984816,0.1160140623105831,0.1416949488442099,0.20029336050354635,0.1551108201123857,0.17001310530849637,0.1897112462533977,0.11603995110366946,0.08759336172209499,0.3124472101693508,0.41446316778280273,0.25799696050113563,0.1801405618537604,0.008011637881495856,0.32507760964267296
371,36047006500,0.8083756621879794,0.5739141626671186,0.763592972417479,0.2869822485207101,0.5096385542168674,0.3567498474551308,0.4568106312292359,0.3891261042247338,0.8559322033898306,0.20560435894584678,0.21246204026543697,0.21360164868468906,0.10410832886845224,0.20536252545306544,0.12908771054455032,0.13601393900054687,0.27855289459698523,0.12123449964990518,0.082855380646737,0.4061742975999001,0.44628406038940555,0.324136556608146,0.27640861323959665,0.008217247655416248,0.2649358448005422
372,36047006600,0.9081490716507332,0.8733737344448451,0.9437025648834215,0.2331347153832361,0.40963855421686746,0.18118648347255245,0.3183831672203765,0.17854376933558078,0.5406779661016949,0.14633603914155455,0.14970194578787538,0.15201842647593647,0.11034652166646927,0.30036284933807217,0.18609420748625513,0.20253178819015386,0.2249462844384369,0.05823027054382022,0.08181307668574801,0.5507857249688457,0.36853595025262426,0.28461122867047867,0.23800471301984683,0.00836596312422901,0.27175644533417864
373,36047006700,0.7225693927919326,0.550117763139852,0.3773501526334248,0.3565674956207501,0.7421686746987952,0.4784701327666379,0.4568106312292359,0.5168206610646113,0.9564971751412429,0.12721005226287113,0.12990664717129682,0.1206206812947024,0.12077420152249571,0.1379140450175617,0.1042026955713281,0.15075936730660983,0.17122092092193344,0.13461432194993458,0.08167450880540218,0.2553354157686733,0.23168152799143985,0.3649728406963164,0.2771821758203774,0.007571921242023851,0.29809456913672105
374,36047006800,0.8930630620600813,0.8324258736675396,0.867524995973687,0.22148660018482505,0.39156626506024095,0.1663265091421718,0.2967884828349945,0.1442605162781259,0.4977401129943503,0.1590125653285889,0.16691035878978744,0.17214207782761548,0.11320890844798595,0.3057908749030924,0.21129595955559996,0.19452817606437073,0.21652026559874774,0.05533397233783486,0.08477929143566532,0.5502246888867778,0.35385353492330135,0.27954423071202267,0.2080388190353683,0.008497658888719813,0.30557983953715767
375,36047006900,0.9011218308564742,0.7638072653282367,0.740623575960492,0.22303140646335912,0.6,0.26633808151156185,0.4529346622369878,0.435436243834357,0.9615819209039548,0.09918825753363728,0.11730963896074682,0.1345617650624318,0.18000044293781062,0.2862527359057228,0.12879553446486589,0.1717267998446446,0.2268198904997666,0.11567826926075697,0.09995304308700063,0.35820075312862937,0.3268904214263777,0.37010200516512576,0.41592329367846786,0.009657064172975448,0.19245443678346527
376,36047007000,0.9363715726081748,0.8967473415373893,0.9618184152875543,0.21141777354795105,0.3855421686746988,0.19435794390556946,0.26854928017718716,0.26276510711963524,0.42824858757062145,0.08684532414099855,0.07850635474074907,0.07031155291550491,0.11917930176636743,0.23653633065949192,0.09759156917140735,0.20148875877931882,0.19387137320345352,0.07878290604311416,0.06874470957501023,0.4183074889643424,0.3658938040178538,0.26391450844441156,0.33076529989395576,0.007400872083356492,0.1745605856238609
377,36047007100,0.7022720457871218,0.7721918403038722,0.8515351041340828,0.08026785837436726,0.26265060240963856,0.06844004460622383,0.12347729789590255,0.12461742987422296,0.1751412429378531,0.17446903146892026,0.16319874029917894,0.17383925324281732,0.26014479087444925,0.3201509814436364,0.1001308470517936,0.23713437000391077,0.11476261530650678,0.08633071520787675,0.07188594566043642,0.2813247693384133,0.3749715999859975,0.22643770630484186,0.36814371472577706,0.00882154845322946,0.12852743648142703
378,36047007200,0.8461240675100312,0.9740651401752313,0.7240643723207899,0.14035668473538296,0.372289156626506,0.13961011635491405,0.27353266888150607,0.11855014722996451,0.5062146892655367,0.04948293116868675,0.057698796535822744,0.05879500545520669,0.19492297271796372,0.33495174976882186,0.25607285508832883,0.2528493695581134,0.20673965453512297,0.0936051104794693,0.098637970737195,0.3905687752344171,0.24209848499422118,0.3063379009302456,0.20186878067792388,0.008681121073678818,0.34351791290555583
379,36047007400,0.9178631815367808,0.9161922925505942,0.7631229282058382,0.15474269320423167,0.4,0.13549140488564396,0.29844961240310075,0.09394141448444664,0.44745762711864406,0.11575669965528744,0.13283095264874592,0.14050187901563826,0.18610277798287378,0.37252537352912035,0.27938591370383015,0.2124321175734551,0.21281285985284892,0.07705599255251508,0.09591877956260111,0.4527839166587526,0.27643023678129747,0.24971532626701287,0.1658818935356037,0.008788008991322297,0.3403920382274528
380,36047007500,0.8993727837184878,0.7108927981264896,0.6995940676742627,0.23095543509744693,0.6626506024096386,0.3437519725629642,0.45459579180509413,0.4230697551137046,0.9192090395480226,0.13710663849660848,0.1647733663254977,0.1589283549521154,0.19197360764119537,0.2138258745194693,0.12670406143107085,0.1563086286465181,0.2000458594493042,0.15578697187623877,0.10194847371227063,0.2513976859034385,0.3317017057576686,0.3515094758679906,0.3143847942568019,0.007867626150007606,0.25084710443060243
381,36047007600,0.7922784694595523,0.8934837449925352,0.9111531046312744,0.11751562047420036,0.39879518072289155,0.1354177625349801,0.25692137320044295,0.14260806182416064,0.4751412429378531,0.09373957522517513,0.11416038690810933,0.12159049581767487,0.2513076561653466,0.32556961382636707,0.20467616906354685,0.2458165446360976,0.17547433278751726,0.11519923257879695,0.10393190612356167,0.29697860310008634,0.34618943677986275,0.30423260180381995,0.24822082629272743,0.008889592679146019,0.278070101643676
382,36047007700,0.9460563397720014,0.7959050244253584,0.720728843812396,0.21112812237072592,0.5325301204819277,0.2548025332968628,0.37209302325581395,0.46359423338951955,0.9141242937853107,0.14166574002001556,0.16533573276346866,0.15456418959873924,0.16967145579002066,0.24428713571878355,0.1129635136004458,0.16976597186984865,0.2013716534334818,0.11771779051962088,0.09803239192461209,0.32283217820611515,0.3037682063860022,0.4226240652913806,0.4626113815418263,0.007586312658878717,0.1967241315191608
383,36047007800,0.883083922857515,0.8809318816535153,0.8977624498436196,0.13497055213031545,0.41927710843373495,0.10677614829465357,0.24750830564784054,0.12909023892255,0.5056497175141242,0.12598687868342043,0.1398042964795861,0.14268396169232633,0.22703705101732574,0.3876533280095449,0.23726226105007847,0.21211837201982936,0.156166084352443,0.06858226088480604,0.09162643902933658,0.39451608522675763,0.3458319281537843,0.3339950693791955,0.27550477698104336,0.008427040023183707,0.2740910444083935
384,36047008000,0.9832603153541812,0.8505234277072474,0.7036964387386379,0.18072854167528724,0.38433734939759034,0.09551938897889621,0.27297895902547065,0.07546208673108064,0.2903954802259887,0.10730568219726454,0.1149476999212687,0.10898290701903261,0.1475173539116014,0.46071354117695207,0.23231976717686167,0.1760887711068942,0.19875303525027957,0.02896950261033523,0.0873857661334915,0.6725121743786258,0.274873318976373,0.17696667558396065,0.18538806763047,0.007784328761171607,0.22306646231200913
385,36047008200,0.7877803930997014,0.8918101582508894,0.8703853226939974,0.09683314712900512,0.3614457831325301,0.10576619605697814,0.2807308970099668,0.14820321462442898,0.5299435028248588,0.0934059824307795,0.11112360814306602,0.12268153715601891,0.2800541079073829,0.43549654606578175,0.21832253371576002,0.24687682641719705,0.22076540014296708,0.1102314557880269,0.1007715640273286,0.3641154119897617,0.32986716677049766,0.313250018182259,0.3159779194556611,0.009263014635187241,0.22101299809364183
386,36047008400,0.7350600062045879,0.883707985409249,0.6721541603326043,0.1039227045144205,0.3493975903614458,0.10554000883708207,0.29900332225913623,0.06329438952368725,0.5163841807909605,0.07350161236517291,0.09751434034416825,0.09516305006667475,0.254154918636917,0.46092153773346706,0.42556057128078206,0.26406058987752734,0.2472508786055444,0.10028126231918104,0.11629339481477088,0.42525543896800727,0.24978957722223366,0.28811335438682256,0.14579006952629375,0.008088423841928935,0.4348834644649128
387,36047008500,0.5528619236675005,0.5992863026927915,0.4883659354264227,0.035654680625094824,0.0,0.01936793822458813,0.010520487264673311,0.041878745459891745,0.08983050847457627,0.3134660291337707,0.3103138004723878,0.3378591344405382,0.16384757947548528,0.2644747544779969,0.16609732534458707,0.2306333571728265,0.1598536042085209,0.08132674862427611,0.07786061725087016,0.3598751313167861,0.27343126478819213,0.35003284135123763,0.2901793384319139,0.008968409631458599,0.2722370017948655
388,36047008800,0.9045497845744472,0.8475450131225284,0.8184647342496169,0.14828071336947077,0.3228915662650602,0.08328949860079533,0.2718715393133998,0.10780298104440092,0.5192090395480226,0.055154008673412656,0.06647171296817006,0.08594981209843618,0.16018347699777027,0.5086155322611898,0.2841802161711257,0.19584582121987243,0.23916672155236948,0.03760062067410149,0.10290792782674511,0.6963922505976194,0.32585468137056506,0.31585746720461183,0.2826107578704759,0.011190267045587995,0.25199150767593237
389,36047009000,0.8798296039164003,0.9006478011704897,0.7055093673061844,0.1461014330836816,0.3819277108433735,0.09285774401918909,0.27740863787375414,0.08627965824425679,0.47005649717514125,0.0797286778605582,0.08502980542121247,0.07443326463813796,0.1905686133115856,0.47730893367712,0.31211562621298256,0.21911156935447887,0.20439804747073878,0.047350337725761325,0.08704829871807979,0.5692790001240886,0.25803955262493533,0.2809705000163014,0.21341306023108905,0.007183534145978659,0.2994862537406911
390,36047009200,0.7992608168644937,0.8836829526755013,0.831982767369882,0.10632956786802941,0.4,0.10271003850442906,0.2646733111849391,0.1270484844217859,0.4536723163841808,0.12342933392638719,0.14430322798335396,0.1468056734149594,0.27857156050414233,0.42376855696973387,0.2182516628621474,0.24011344793053382,0.1819031689606161,0.09405246281915554,0.09831855443785703,0.3554167384034752,0.3170132917326697,0.28310119418627366,0.2799456197295864,0.008390305933427772,0.22756281588142718
391,36047009400,0.9042624503804251,0.9153383388204717,0.9030395612878461,0.1898663466710804,0.39397590361445783,0.11370378942495844,0.3001107419712071,0.12452631709731259,0.41694915254237286,0.1053041254308907,0.12540771566752895,0.13771366226209236,0.14174242434330858,0.435275761929602,0.20613796054907782,0.2161751925712879,0.21808250529135292,0.0373344275839052,0.10084393349676805,0.6554772058987711,0.3339414999774029,0.23124215042029064,0.2530667201157732,0.009180988148163132,0.20711813371031057
392,36047009600,0.8933715323109883,0.9036451436875446,0.9061044140016812,0.18357677825133448,0.42289156626506025,0.10983230584720265,0.2967884828349945,0.1725137601000584,0.48757062146892655,0.1307683754030913,0.14160386908109324,0.1546854164141108,0.15935531017325863,0.4434385042198003,0.17457437602862078,0.21591711836382355,0.197810370287512,0.03789418567069529,0.08859461121482098,0.6108982398474802,0.33990866013087134,0.2737821211202766,0.35430198955345027,0.009103017587212006,0.16713196105621123
393,36047009800,0.7907345132580824,0.8523165174425517,0.8134443902946767,0.1287016730803713,0.40481927710843374,0.08388915774191512,0.2663344407530454,0.11027545049055948,0.39322033898305087,0.12520849549649726,0.14452817455854233,0.16317129349012002,0.23150166869515568,0.49731337259226543,0.21819115867074787,0.23272738746566687,0.18072083105763445,0.05216816314506626,0.09664649370017031,0.5017581453331824,0.3217085605847062,0.24446629941611644,0.28689489131931806,0.009445354736698696,0.19030370511345726
394,36047010000,0.8607180544859977,0.9213112234861073,0.8367225398198507,0.12206038537399484,0.40843373493975904,0.11438235108464662,0.2884828349944629,0.11539847344683776,0.39717514124293785,0.12376292672078283,0.15453829715442582,0.16729300521275306,0.24677675626980522,0.4182731082720119,0.21147011084424164,0.2314807556135451,0.19871223840821475,0.08840342413992691,0.10726020951422971,0.3947952354018515,0.3045996804192356,0.22882711495562247,0.23444315982530128,0.008994509220681051,0.22271256071030235
395,36047010100,0.899721087431559,0.9132031104606259,0.9793524128359802,0.1416325292064937,0.3409638554216867,0.12795884444631472,0.292358803986711,0.2055835566286616,0.5186440677966102,0.08895807850550429,0.10977392869193567,0.12462116620196387,0.1779745510578593,0.38462297594538664,0.15502503019201158,0.2168900257164427,0.24677958993601942,0.08193803885387058,0.10577511398011528,0.485518284634982,0.36605670861310696,0.29545843887677803,0.3715339981375479,0.009560534637215656,0.1715557097020516
396,36047010200,0.810942178252748,0.8871814267563187,0.8484349299016729,0.2396104881311982,0.43373493975903615,0.09946451490731584,0.28903654485049834,0.1226253732517736,0.507909604519774,0.08740131213165796,0.10516252390057361,0.1270457025093951,0.11316452353532104,0.4689608680209744,0.2493506208813093,0.23720770657041032,0.18504080174915802,0.008043434438035645,0.10233010662927434,0.8233732857250227,0.3225363405910074,0.29236945619881144,0.2778196964472953,0.010257388109996527,0.23715805187350447
397,36047010400,0.9380579859045225,0.8043085399477632,0.7125434301547465,0.16274258286092605,0.43493975903614457,0.07540450691186062,0.292358803986711,0.07010299885280731,0.4440677966101695,0.12354053152451908,0.14497806770891913,0.15759485998302825,0.19007005520435474,0.5797706644479605,0.347890260882096,0.17420033613086622,0.18726845580875942,0.022756400825972644,0.09881394804197469,0.6936381356852497,0.2966037604518198,0.2527354114657778,0.20962737540362222,0.009048115237459927,0.2752890809055848
398,36047010600,0.8923949178456119,0.8664721191471091,0.640392169354589,0.1704321319705935,0.4710843373493976,0.09497233151682202,0.26854928017718716,0.078154055139796,0.4129943502824859,0.09651951517847214,0.12248341019007986,0.1379561158928355,0.1946406149707684,0.4563464557368816,0.3016575310648754,0.20499132637198353,0.1492767739245523,0.03397386608699111,0.10966088175269072,0.5345440597014148,0.24206319513039226,0.2546231067277211,0.19207516895126356,0.009452113182018924,0.3020864524768394
399,36047010800,0.9436813809375748,0.8757661001128719,0.838503005297504,0.1738320850746886,0.363855421686747,0.0962347718139163,0.26965669988925806,0.09916797468721397,0.43954802259887005,0.09296119203825197,0.12045889101338432,0.133955630985574,0.14688725357579122,0.4532957385541746,0.2631059118204172,0.19341912239180042,0.20838203874134317,0.03308434595036199,0.11268961524107166,0.6640682972849392,0.3229167934646869,0.26977877860577665,0.23489387558996133,0.009320838324290894,0.26129970580352885
400,36047011000,0.9531896326611391,0.8333495631273692,0.8912185843197733,0.19520420407994374,0.40843373493975904,0.1067077661118943,0.31118493909191586,0.14452143013927832,0.4638418079096045,0.054931613477148894,0.04723878078956248,0.057219056855376406,0.14180888164244754,0.47320661706346673,0.19774106816955675,0.17873631360336484,0.21920245233526456,0.029835227379401287,0.06427222673441527,0.7106208100507306,0.363876483605315,0.2487706919471216,0.306443692273926,0.010572929900266256,0.17948341638323656
401,36047011200,0.7317405512831111,0.7945760593317297,0.7370493517162354,0.09428835464338423,0.3265060240963855,0.06193321690828371,0.22259136212624583,0.08362910473413705,0.38757062146892657,0.18091849216056932,0.1833314587785401,0.19408413140986785,0.26444096136037554,0.5285231399097594,0.2712641509493843,0.234064421946213,0.18514179653908053,0.060373718935990035,0.0806437437406314,0.4732513680991286,0.31178101183700524,0.2830097540966731,0.2782225166776863,0.008741831885877424,0.22903057630739065
402,36047011400,0.9500122689465871,0.8777676338411495,0.9242607329592508,0.16979765796333843,0.3650602409638554,0.14653249731731438,0.23145071982281284,0.15424978981938964,0.3785310734463277,0.10274658067385745,0.1089866156787763,0.11443811371075281,0.1519195444887583,0.27509429754602394,0.15435322799283993,0.192304838019198,0.17050419151080357,0.07406572937447492,0.08623268053206348,0.3985583864318516,0.3583710443225992,0.26752025270314533,0.24995773031295082,0.008758408259535846,0.24281935112662656
403,36047011600,0.8944273072200264,0.8884830014559422,0.8216787027448733,0.1446049020013517,0.45903614457831327,0.10219454204978223,0.2713178294573643,0.09768117982763119,0.40790960451977404,0.07550316913154675,0.1088741423911821,0.1123772578494363,0.22900907357923983,0.43464757547031135,0.24976587556889457,0.21103305599220287,0.15717229516851447,0.05661502427093983,0.12920725235848002,0.4407465389343766,0.31081533345136053,0.24913216210682754,0.2207306951716778,0.00859037761412408,0.25769866741642183
404,36047011700,0.9452517730337633,0.9057176535048079,0.8574472987310976,0.18463193611122605,0.46987951807228917,0.12277231889241905,0.31007751937984496,0.22913620945999114,0.6186440677966102,0.06805293005671077,0.08840400404903835,0.08594981209843618,0.17619645093667127,0.42022996198777146,0.16470406823606196,0.2016368103995459,0.18390113033677744,0.04662983092886824,0.11324539293506745,0.5346800282449067,0.3190007104930889,0.334556053456002,0.4268043383309734,0.008082546117334145,0.16620165203720305
405,36047011800,0.9220364490397588,0.8790997477915887,0.8085088826525244,0.16379774072081765,0.4108433734939759,0.07916552696362068,0.2691029900332226,0.103905839086553,0.4966101694915254,0.039919937729345045,0.05128781914295355,0.055521881440174566,0.17841278510232786,0.5228974705128157,0.28170854321576444,0.2003134588514849,0.1798911491865411,0.0252015512770588,0.11215067929537871,0.6580862791552972,0.30891398777681645,0.3049928429716038,0.2837362448892486,0.0093309503010485,0.24206382009314123
406,36047011900,0.8405951470244813,0.8828955245108112,0.7811821483158224,0.12757755065447374,0.4927710843373494,0.09823889578555348,0.301218161683278,0.20643670353973137,0.523728813559322,0.04759257200044479,0.05679901023506917,0.05818887137834889,0.2792554470922674,0.49075581863909,0.15583219726897543,0.22594893199371666,0.16563320928039973,0.06701987807391308,0.1017455976864625,0.4152053155093211,0.2959446322594585,0.29025667772780067,0.4572116845256623,0.008739469410833511,0.12836868774733529
407,36047012000,0.8084261017933001,0.8255472612422505,0.6493352689522661,0.1069019737658791,0.4710843373493976,0.11357228522734446,0.301218161683278,0.0716105011616879,0.6192090395480226,0.029578561103080173,0.0278933753233607,0.028730755243059763,0.3193281650658618,0.43711454405273586,0.4571876937571223,0.21799133558257458,0.1760344571579924,0.10544880057506073,0.07458933895440475,0.31918357597389185,0.2601380645426672,0.343770830250332,0.15207748553442343,0.00925841019187119,0.4939477573046177
408,36047012100,0.8296794694947427,0.9631237012734472,0.8226677809241983,0.16092191831836802,0.4650602409638554,0.1366696824962653,0.3433001107419712,0.2691968408715351,0.6175141242937853,0.04236628488824641,0.051962658868518724,0.05806764456297733,0.20555683399374308,0.42021624804171626,0.13834916439492545,0.25514178680675836,0.21381992427341878,0.0730707377193953,0.10557566075792509,0.46908284988018184,0.2841402161315834,0.3037254519053595,0.4587576335513645,0.009650645686668246,0.1349922790424132
409,36047012200,0.8787513729184095,0.9018208863607932,0.8765552492800016,0.1738320850746886,0.3855421686746988,0.1135670250594399,0.292358803986711,0.10872653328308325,0.4994350282485876,0.11275436450572668,0.12023394443819593,0.13807734270820707,0.15562928291063707,0.4257485526562679,0.27253063331871286,0.21980045449419247,0.21619268816148846,0.046184783119813264,0.08681010171528306,0.5978279884941745,0.32842530870314823,0.28445402272545983,0.22309201163597076,0.009664445989222278,0.2900205525132871
410,36047012600,0.8732272948789457,0.9494227292343683,0.7256914818016386,0.16047364863932911,0.42409638554216866,0.1226881562059461,0.3062015503875969,0.07793869766709877,0.5350282485875706,0.062270654953853,0.07558204926329996,0.07406958419202328,0.1885757466924015,0.41575509520154963,0.37773463112951133,0.23611801591133674,0.20541267118611306,0.06212842823704028,0.10375775527940823,0.4998919981690097,0.25034690226577366,0.2921015554031257,0.1528739013934177,0.008206929368392835,0.4228394384837783
411,36047012700,0.7081404182174363,0.7752876804178821,0.7753626524319235,0.07798513123956911,0.20722891566265061,0.051454962442401164,0.11627906976744186,0.08812676272162148,0.17005649717514124,0.10797286778605582,0.13204363963558655,0.15759485998302825,0.225725451283619,0.372436125961411,0.1367863628149661,0.23601756731401008,0.1418326983894301,0.06590681418438413,0.10442952364675147,0.3804862578593574,0.3379514849983088,0.23095913436285329,0.3254851323632641,0.01007152651937395,0.15406721177557325
412,36047012801,0.9342913995754172,0.8578298883801121,0.89181963810716,0.23793464917725274,0.43253012048192774,0.20932838176194585,0.2918050941306755,0.2242451099358483,0.5254237288135594,0.046480596019125985,0.0590484759869531,0.05867377863983513,0.11399890313090726,0.23684507755234804,0.14328938690254192,0.19073694397892077,0.18809466782291423,0.07207791029574846,0.11037167983483313,0.4327128857349758,0.35320485391827344,0.2998628053704518,0.26211377173226463,0.008433576919331612,0.2589525006897221
413,36047012901,0.8374932419341637,0.9539670605138287,0.6805003847402883,0.22801754458559192,0.553012048192771,0.20821322616617924,0.32613510520487266,0.32930642469321914,0.8457627118644068,0.07917268986989881,0.08188055336857496,0.07855497636077101,0.15997669171530185,0.2663067468003535,0.1538353009521171,0.24949183187910698,0.15806498476431116,0.07711632496043128,0.0834310763038985,0.3698319463023469,0.23104244080923594,0.4393415103198544,0.39136219109741727,0.007985946381317157,0.24965495305132157
414,36047012902,0.7134443615085524,0.8340526629905144,0.6437074235972551,0.28908566778389266,0.5578313253012048,0.25743261724914257,0.46179401993355484,0.46292745352213005,0.8299435028248587,0.06994328922495274,0.08784163761106738,0.07564553279185356,0.11539990912603776,0.30313099026867485,0.10132587730942909,0.25506065848542936,0.25455780645760184,0.07160431873919242,0.10838855732060684,0.5385330427869848,0.2546079567967231,0.3101721981845731,0.4575501888687987,0.007039243568539858,0.13893838026815586
415,36047013000,0.8126543962309905,0.9348386788687323,0.8588021597496104,0.1934318147335899,0.4036144578313253,0.15305510551896817,0.29900332225913623,0.1729941729237676,0.523728813559322,0.1511175358612254,0.16432347317512092,0.17177839738150077,0.14178027809661128,0.33360968783027456,0.18624985817299036,0.25208697177154854,0.21111145491453806,0.06270011881251625,0.0890427626877291,0.5069214166428127,0.3085254520908003,0.2922522302334108,0.2692916666784779,0.008632829931653242,0.24516364191109494
416,36047013100,0.9081343646886064,0.7780195799333861,0.7202998355904664,0.16239776003089612,0.5493975903614458,0.25073642350663833,0.3831672203765227,0.43319983931019346,0.8355932203389831,0.13143556099188258,0.14981441907546958,0.15298824099890895,0.23936624149527008,0.2565400632655819,0.11073631011258668,0.17415037154147595,0.20145255643370188,0.16315465099071141,0.09499845208446929,0.24178731452794297,0.3111202026056972,0.3747009629942039,0.43772540422721096,0.0084198235606194,0.1834096379730611
417,36047013200,0.8953278683856836,0.8908381599194324,0.7820450137416121,0.2652584102288244,0.472289156626506,0.1673680223872746,0.3133997785160576,0.11029615793985728,0.5423728813559322,0.04725897920604915,0.051962658868518724,0.05140016971754152,0.10719401125091392,0.3200278045732792,0.289878726269413,0.21147631749603443,0.18539888102495036,0.03626542199045985,0.09125654724697622,0.5956746488808807,0.293344943625245,0.2898035452713082,0.1577565860099955,0.008452666274620624,0.4084336851127548
418,36047013300,0.8946055205508843,0.6535312318775911,0.7346057511848213,0.2231831285085723,0.4963855421686747,0.3486281482104909,0.4158361018826135,0.4818374962208905,0.9180790960451978,0.10997442455242967,0.1308064334720504,0.13322827009334465,0.14607820072843383,0.18956191997327057,0.10832630109475846,0.1402091185815461,0.25445919871043216,0.16584864890589307,0.10065541437718889,0.2889946981306933,0.3797112789762478,0.38268017209155747,0.35638904094283047,0.008420495899779569,0.23891080335639833
419,36047013400,0.7658254181094561,0.8373847798042386,0.8840542323037606,0.31185776747906924,0.4746987951807229,0.24189934142697836,0.349390919158361,0.2634028965580078,0.49265536723163844,0.09651951517847214,0.10201327184793611,0.1053461025578858,0.08220986101247682,0.2424669505912688,0.11241175156030639,0.23648098448076849,0.2135016352077085,0.054641012547463085,0.08584232333171979,0.548316814244593,0.3588965391923019,0.23605363505180293,0.2694479609214824,0.008611390224112841,0.19717942331351376
420,36047013500,0.8285316734987884,0.7043016358358913,0.640884750871844,0.19704555799230355,0.5325301204819277,0.33151682201695876,0.43466223698781836,0.542878915260976,0.9135593220338983,0.09073724007561437,0.09987627938364639,0.09601163777427567,0.18503042143516488,0.21241530526754923,0.0927871881732889,0.1727939785930731,0.24835573924161766,0.181852707642713,0.0908001074297434,0.2590252795017496,0.30546818479254195,0.3648417450812661,0.42505661317897997,0.007944481149753236,0.18444075753811787
